u,theta_d,rho,vel
1166.5,-3.137640756,0.004011937,16.66666667
1166.6,-3.138533064,-0.004478373,16.66666667
1166.7,-3.138950685,-0.002099771,16.66666667
1166.8,-3.138123675,0.004132309,16.66666667
1166.9,-3.137565062,0.002772991,16.66666667
1167,-3.13788591,-0.001594223,16.66666667
1167.1,-3.137962041,-0.000381511,16.66666667
1167.2,-3.138332009,-0.001866827,16.66666667
1167.3,-3.138526164,-0.000975992,16.66666667
1167.4,-3.138478951,0.000235851,16.66666667
1167.5,-3.137999869,0.002382145,16.66666667
1167.6,-3.137922495,0.000384888,16.66666667
1167.7,-3.138544337,-0.003111492,16.66666667
1167.8,-3.138608542,-0.00032172,16.66666667
1167.9,-3.138705686,-0.000486443,16.66666667
1168,-3.13859783,0.000540819,16.66666667
1168.1,-3.138109751,0.002440902,16.66666667
1168.2,-3.137896287,0.001063267,16.66666667
1168.3,-3.138275184,-0.001887049,16.66666667
1168.4,-3.13844605,-0.000853979,16.66666667
1168.5,-3.137825014,0.003119254,16.66666667
1168.6,-3.13790063,-0.000380123,16.66666667
1168.7,-3.138220968,-0.001603402,16.66666667
1168.8,-3.138993951,-0.003849552,16.66666667
1168.9,-3.138279912,0.003551231,16.66666667
1169,-3.137838304,0.002207357,16.66666667
1169.1,-3.137944532,-0.000532995,16.66666667
1169.2,-3.138534373,-0.002951253,16.66666667
1169.3,-3.139174851,-0.00320627,16.66666667
1169.4,-3.138298031,0.004392012,16.66666667
1169.5,-3.13805119,0.001230669,16.66666667
1169.6,-3.138229789,-0.000889239,16.66666667
1169.7,-3.13838708,-0.000784794,16.66666667
1169.8,-3.13812892,0.001294553,16.66666667
1169.9,-3.138264298,-0.00068084,16.66666667
1170,-3.138066191,0.000993426,16.66666667
1170.1,-3.138597192,-0.002648598,16.66666667
1170.2,-3.13826525,0.001650797,16.66666667
1170.3,-3.137880088,0.001924291,16.66666667
1170.4,-3.138449068,-0.002853405,16.66666667
1170.5,-3.138962493,-0.002567232,16.66666667
1170.6,-3.138540555,0.002109112,16.66666667
1170.7,-3.137766336,0.003879032,16.66666667
1170.8,-3.13820026,-0.002166055,16.66666667
1170.9,-3.138341388,-0.000702336,16.66666667
1171,-3.138540747,-0.000994559,16.66666667
1171.1,-3.138872032,-0.001661718,16.66666667
1171.2,-3.139001094,-0.000648954,16.66666667
1171.3,-3.139115686,-0.000574246,16.66666667
1171.4,-3.138731058,0.001919481,16.66666667
1171.5,-3.137896692,0.004152822,16.66666667
1171.6,-3.138299381,-0.002011918,16.66666667
1171.7,-3.138681631,-0.001917101,16.66666667
1171.8,-3.138249923,0.002156517,16.66666667
1171.9,-3.138799228,-0.00274127,16.66666667
1172,-3.139195742,-0.001986442,16.66666667
1172.1,-3.138693733,0.002509658,16.66666667
1172.2,-3.138425396,0.001335888,16.66666667
1172.3,-3.138395064,0.000151172,16.66666667
1172.4,-3.138312039,0.000416472,16.66666667
1172.5,-3.138528163,-0.001090551,16.66666667
1172.6,-3.138873481,-0.001732894,16.66666667
1172.7,-3.138782249,0.000454144,16.66666667
1172.8,-3.138444197,0.001680909,16.66666667
1172.9,-3.13842663,8.77E-05,16.66666667
1173,-3.138202943,0.001121519,16.66666667
1173.1,-3.138764054,-0.002815076,16.66666667
1173.2,-3.139275312,-0.002557365,16.66666667
1173.3,-3.138938896,0.001680323,16.66666667
1173.4,-3.138499209,0.002194886,16.66666667
1173.5,-3.13806439,0.002166038,16.66666667
1173.6,-3.138456604,-0.001954665,16.66666667
1173.7,-3.13920854,-0.003768646,16.66666667
1173.8,-3.138591495,0.003110621,16.66666667
1173.9,-3.138745815,-0.000774864,16.66666667
1174,-3.139406041,-0.003290758,16.66666667
1174.1,-3.13895091,0.002263375,16.66666667
1174.2,-3.138389764,0.002795136,16.66666667
1174.3,-3.138198267,0.000958761,16.66666667
1174.4,-3.139292742,-0.005493411,16.66666667
1174.5,-3.139394415,-0.000509912,16.66666667
1174.6,-3.13882142,0.002866474,16.66666667
1174.7,-3.138839663,-9.10E-05,16.66666667
1174.8,-3.138952452,-0.000562073,16.66666667
1174.9,-3.138845166,0.000534594,16.66666667
1175,-3.138701857,0.000715472,16.66666667
1175.1,-3.138624119,0.000391082,16.66666667
1175.2,-3.139093042,-0.002365112,16.66666667
1175.3,-3.139505945,-0.00206309,16.66666667
1175.4,-3.138839787,0.003306962,16.66666667
1175.5,-3.138627915,0.001053561,16.66666667
1175.6,-3.139068561,-0.002206242,16.66666667
1175.7,-3.139110122,-0.000208876,16.66666667
1175.8,-3.139279951,-0.000852013,16.66666667
1175.9,-3.138921575,0.001791577,16.66666667
1176,-3.138594155,0.001631394,16.66666667
1176.1,-3.139236123,-0.003196799,16.66666667
1176.2,-3.139124244,0.000557677,16.66666667
1176.3,-3.138996377,0.000638917,16.66666667
1176.4,-3.14001167,-0.005099662,16.66666667
1176.5,-3.13963943,0.001875921,16.66666667
1176.6,-3.138702077,0.004692348,16.66666667
1176.7,-3.138684295,8.83E-05,16.66666667
1176.8,-3.138989897,-0.001517712,16.66666667
1176.9,-3.139190426,-0.001002542,16.66666667
1177,-3.139315224,-0.000628165,16.66666667
1177.1,-3.139237196,0.000392101,16.66666667
1177.2,-3.139269329,-0.00016054,16.66666667
1177.3,-3.139531568,-0.001306086,16.66666667
1177.4,-3.139495911,0.000177788,16.66666667
1177.5,-3.139021169,0.002375624,16.66666667
1177.6,-3.13911897,-0.00048876,16.66666667
1177.7,-3.139426737,-0.001537444,16.66666667
1177.8,-3.138974357,0.002273898,16.66666667
1177.9,-3.139733133,-0.00380772,16.66666667
1178,-3.13979911,-0.000328796,16.66666667
1178.1,-3.13929067,0.002532141,16.66666667
1178.2,-3.139327859,-0.00018559,16.66666667
1178.3,-3.138903068,0.002128403,16.66666667
1178.4,-3.139374038,-0.002368762,16.66666667
1178.5,-3.139721316,-0.001740133,16.66666667
1178.6,-3.139847357,-0.000627418,16.66666667
1178.7,-3.139570167,0.00137949,16.66666667
1178.8,-3.138978822,0.00295843,16.66666667
1178.9,-3.13976643,-0.003944965,16.66666667
1179,-3.140119912,-0.001762736,16.66666667
1179.1,-3.139198064,0.004617283,16.66666667
1179.2,-3.139150562,0.000238834,16.66666667
1179.3,-3.140372813,-0.006098445,16.66666667
1179.4,-3.139736176,0.003163748,16.66666667
1179.5,-3.139060387,0.003372986,16.66666667
1179.6,-3.139819406,-0.003809714,16.66666667
1179.7,-3.140044467,-0.001131297,16.66666667
1179.8,-3.139183926,0.004314665,16.66666667
1179.9,-3.139767821,-0.002909811,16.66666667
1180,-3.139468264,0.001489827,16.66666667
1180.1,-3.139261151,0.001035848,16.66666667
1180.2,-3.139671305,-0.002056966,16.66666667
1180.3,-3.139944968,-0.001366398,16.66666667
1180.4,-3.139709532,0.001176062,16.66666667
1180.5,-3.139903766,-0.000975146,16.66666667
1180.6,-3.139990137,-0.000431535,16.66666667
1180.7,-3.139952022,0.000189322,16.66666667
1180.8,-3.139402993,0.002735537,16.66666667
1180.9,-3.140248713,-0.004244951,16.66666667
1181,-3.140073683,0.000882016,16.66666667
1181.1,-3.139463159,0.003062518,16.66666667
1181.2,-3.139804968,-0.001702298,16.66666667
1181.3,-3.140270906,-0.002316614,16.66666667
1181.4,-3.139746994,0.00262075,16.66666667
1181.5,-3.139677186,0.000350817,16.66666667
1181.6,-3.140690874,-0.005081688,16.66666667
1181.7,-3.140232976,0.002288466,16.66666667
1181.8,-3.139525812,0.003530834,16.66666667
1181.9,-3.139632098,-0.000530164,16.66666667
1182,-3.140429083,-0.003963905,16.66666667
1182.1,-3.140218525,0.001047755,16.66666667
1182.2,-3.139997295,0.001108113,16.66666667
1182.3,-3.140074028,-0.000386174,16.66666667
1182.4,-3.14013584,-0.000310587,16.66666667
1182.5,-3.140120062,7.88E-05,16.66666667
1182.6,-3.1404305,-0.001543663,16.66666667
1182.7,-3.140979559,-0.002741507,16.66666667
1182.8,-3.13949296,0.007460726,16.66666667
1182.9,-3.139772454,-0.001403027,16.66666667
1183,-3.140590768,-0.004101325,16.66666667
1183.1,-3.139987937,0.003014682,16.66666667
1183.2,-3.139781018,0.001031783,16.66666667
1183.3,-3.140558377,-0.003864054,16.66666667
1183.4,-3.140316204,0.001204118,16.66666667
1183.5,-3.139996581,0.001599649,16.66666667
1183.6,-3.140745379,-0.003772779,16.66666667
1183.7,-3.140813939,-0.000344783,16.66666667
1183.8,-3.140282762,0.00265233,16.66666667
1183.9,-3.139844325,0.002178201,16.66666667
1184,-3.140936206,-0.005436891,16.66666667
1184.1,-3.140879819,0.000282673,16.66666667
1184.2,-3.140110087,0.003865882,16.66666667
1184.3,-3.140555936,-0.002236723,16.66666667
1184.4,-3.140488891,0.000335503,16.66666667
1184.5,-3.140124532,0.001817509,16.66666667
1184.6,-3.14057959,-0.00226291,16.66666667
1184.7,-3.140488426,0.000453051,16.66666667
1184.8,-3.140391511,0.000484728,16.66666667
1184.9,-3.140645791,-0.001280802,16.66666667
1185,-3.140451557,0.00097877,16.66666667
1185.1,-3.140326631,0.000624875,16.66666667
1185.2,-3.140698738,-0.001845951,16.66666667
1185.3,-3.140996728,-0.001479527,16.66666667
1185.4,-3.140916463,0.000401722,16.66666667
1185.5,-3.140301694,0.00309179,16.66666667
1185.6,-3.140585888,-0.001428466,16.66666667
1185.7,-3.14083299,-0.001236959,16.66666667
1185.8,-3.140239169,0.002959124,16.66666667
1185.9,-3.139926995,0.001554149,16.66666667
1186,-3.141089407,-0.005786969,16.66666667
1186.1,-3.140925894,0.00081588,16.66666667
1186.2,-3.140838458,0.000438962,16.66666667
1186.3,-3.140808712,0.000149852,16.66666667
1186.4,-3.140832271,-0.000118138,16.66666667
1186.5,-3.140628599,0.001013626,16.66666667
1186.6,-3.141133186,-0.0025068,16.66666667
1186.7,-3.141536333,-0.002011864,16.66666667
1186.8,-3.140581674,0.004795296,16.66666667
1186.9,-3.140615733,-0.000171394,16.66666667
1187,-3.140527714,0.000440643,16.66666667
1187.1,-3.140475413,0.000260664,16.66666667
1187.2,-3.14072385,-0.001237903,16.66666667
1187.3,-3.141028004,-0.001516941,16.66666667
1187.4,-3.140606041,0.002104807,16.66666667
1187.5,-3.140818651,-0.001063115,16.66666667
1187.6,-3.141660446,-0.004232337,16.66666667
1187.7,-3.141285663,0.001883686,16.66666667
1187.8,-3.140885774,0.00199564,16.66666667
1187.9,-3.140492813,0.00195223,16.66666667
1188,-3.140473854,9.44E-05,16.66666667
1188.1,-3.140961649,-0.00244485,16.66666667
1188.2,-3.140939427,0.000111862,16.66666667
1188.3,-3.140615061,0.001628034,16.66666667
1188.4,-3.141427062,-0.004051026,16.66666667
1188.5,-3.141793954,-0.001826784,16.66666667
1188.6,-3.141168208,0.00312189,16.66666667
1188.7,-3.141360711,-0.000961477,16.66666667
1188.8,-3.140145642,0.006066007,16.66666667
1188.9,-3.141203817,-0.005304954,16.66666667
1189,-3.14193369,-0.003672149,16.66666667
1189.1,-3.140589854,0.006721217,16.66666667
1189.2,-3.140754947,-0.000821062,16.66666667
1189.3,-3.1413198,-0.002817384,16.66666667
1189.4,-3.140768294,0.002770589,16.66666667
1189.5,-3.141025861,-0.001297347,16.66666667
1189.6,-3.141369431,-0.001722026,16.66666667
1189.7,-3.142001193,-0.003143919,16.66666667
1189.8,-3.141614728,0.00192055,16.66666667
1189.9,-3.140722056,0.004455374,16.66666667
1190,-3.140429042,0.001464361,16.66666667
1190.1,-3.141183344,-0.003759459,16.66666667
1190.2,-3.141410438,-0.001135501,16.66666667
1190.3,-3.141154255,0.001288708,16.66666667
1190.4,-3.141030269,0.000621275,16.66666667
1190.5,-3.14157796,-0.0027252,16.66666667
1190.6,-3.140688963,0.00442822,16.66666667
1190.7,-3.140857691,-0.000846391,16.66666667
1190.8,-3.14254281,-0.008488799,16.66666667
1190.9,-3.141779642,0.003830621,16.66666667
1191,-3.140528539,0.006235222,16.66666667
1191.1,-3.140970307,-0.002196351,16.66666667
1191.2,-3.141889412,-0.004591217,16.66666667
1191.3,-3.14135905,0.002654216,16.66666667
1191.4,-3.14085749,0.002505345,16.66666667
1191.5,-3.141099345,-0.001211015,16.66666667
1191.6,-3.141984513,-0.0044373,16.66666667
1191.7,-3.141526902,0.002287293,16.66666667
1191.8,-3.140778696,0.00372526,16.66666667
1191.9,-3.140865807,-0.000433561,16.66666667
1192,-3.142028362,-0.005818125,16.66666667
1192.1,-3.142199125,-0.000859083,16.66666667
1192.2,-3.141048113,0.005787164,16.66666667
1192.3,-3.141618962,-0.002852494,16.66666667
1192.4,-3.141349743,0.001338883,16.66666667
1192.5,-3.141361632,-5.93E-05,16.66666667
1192.6,-3.141457327,-0.000478877,16.66666667
1192.7,-3.141523287,-0.000329937,16.66666667
1192.8,-3.140717311,0.004037643,16.66666667
1192.9,-3.140928597,-0.001058543,16.66666667
1193,-3.141769637,-0.004203961,16.66666667
1193.1,-3.1414665,0.001510843,16.66666667
1193.2,-3.141220004,0.001227598,16.66666667
1193.3,-3.142027861,-0.004045352,16.66666667
1193.4,-3.142111213,-0.000419292,16.66666667
1193.5,-3.141028706,0.005442881,16.66666667
1193.6,-3.140800452,0.001141637,16.66666667
1193.7,-3.141813003,-0.005028071,16.66666667
1193.8,-3.142407725,-0.002957437,16.66666667
1193.9,-3.141287144,0.005611234,16.66666667
1194,-3.141245289,0.000210079,16.66666667
1194.1,-3.141771397,-0.002642042,16.66666667
1194.2,-3.141575067,0.000982321,16.66666667
1194.3,-3.14155453,0.000102313,16.66666667
1194.4,-3.141547256,3.63E-05,16.66666667
1194.5,-3.141542551,2.34E-05,16.66666667
1194.6,-3.142021295,-0.002391147,16.66666667
1194.7,-3.141561627,0.002310536,16.66666667
1194.8,-3.141180095,0.001920248,16.66666667
1194.9,-3.141556177,-0.001879855,16.66666667
1195,-3.14154432,5.89E-05,16.66666667
1195.1,-3.141631087,-0.000431259,16.66666667
1195.2,-3.141703384,-0.000361684,16.66666667
1195.3,-3.141325446,0.001898282,16.66666667
1195.4,-3.141892384,-0.002845745,16.66666667
1195.5,-3.142424596,-0.002665021,16.66666667
1195.6,-3.141672078,0.003750058,16.66666667
1195.7,-3.141109294,0.002805989,16.66666667
1195.8,-3.141359342,-0.001249731,16.66666667
1195.9,-3.141882411,-0.002611223,16.66666667
1196,-3.142543238,-0.003309187,16.66666667
1196.1,-3.141617603,0.004652616,16.66666667
1196.2,-3.141020352,0.002991171,16.66666667
1196.3,-3.141503351,-0.002406953,16.66666667
1196.4,-3.141763311,-0.001293837,16.66666667
1196.5,-3.141249111,0.002565741,16.66666667
1196.6,-3.142106547,-0.004293639,16.66666667
1196.7,-3.142426367,-0.001604513,16.66666667
1196.8,-3.142062468,0.001824765,16.66666667
1196.9,-3.141165034,0.004480122,16.66666667
1197,-3.141341364,-0.000879212,16.66666667
1197.1,-3.142525346,-0.005915566,16.66666667
1197.2,-3.141638323,0.00442736,16.66666667
1197.3,-3.140831251,0.004033441,16.66666667
1197.4,-3.141625038,-0.003987059,16.66666667
1197.5,-3.142654894,-0.005170433,16.66666667
1197.6,-3.142284496,0.001849423,16.66666667
1197.7,-3.140797427,0.007401606,16.66666667
1197.8,-3.141401997,-0.003011232,16.66666667
1197.9,-3.1420562,-0.0032754,16.66666667
1198,-3.142071747,-7.81E-05,16.66666667
1198.1,-3.142098974,-0.000136563,16.66666667
1198.2,-3.141340467,0.003787724,16.66666667
1198.3,-3.141547015,-0.001028658,16.66666667
1198.4,-3.142037888,-0.002452077,16.66666667
1198.5,-3.141996149,0.000208728,16.66666667
1198.6,-3.142015796,-9.81E-05,16.66666667
1198.7,-3.141899656,0.000581795,16.66666667
1198.8,-3.140769458,0.005678464,16.66666667
1198.9,-3.141167152,-0.001988135,16.66666667
1199,-3.142236614,-0.005321466,16.66666667
1199.1,-3.142913232,-0.003369171,16.66666667
1199.2,-3.142444248,0.002351101,16.66666667
1199.3,-3.141412985,0.005194857,16.66666667
1199.4,-3.14162768,-0.001078039,16.66666667
1199.5,-3.141475676,0.000757671,16.66666667
1199.6,-3.14196005,-0.002405834,16.66666667
1199.7,-3.142635692,-0.003374168,16.66666667
1199.8,-3.141594121,0.005217499,16.66666667
1199.9,-3.141753423,-0.000795649,16.66666667
1200,-3.142110348,-0.001785014,16.66666667
1200.1,-3.141583856,0.002640242,16.66666667
1200.2,-3.141989489,-0.002028006,16.66666667
1200.3,-3.142361546,-0.001853477,16.66666667
1200.4,-3.141244857,0.005570736,16.66666667
1200.5,-3.141425589,-0.000906404,16.66666667
1200.6,-3.142629513,-0.006054905,16.66666667
1200.7,-3.142455574,0.000872048,16.66666667
1200.8,-3.141921916,0.002663383,16.66666667
1200.9,-3.142315989,-0.001961837,16.66666667
1201,-3.14183546,0.002396431,16.66666667
1201.1,-3.141181623,0.003269806,16.66666667
1201.2,-3.14178886,-0.003034459,16.66666667
1201.3,-3.142075048,-0.001431911,16.66666667
1201.4,-3.141834445,0.001206805,16.66666667
1201.5,-3.141183697,0.003253066,16.66666667
1201.6,-3.141772092,-0.002931981,16.66666667
1201.7,-3.142854858,-0.005405402,16.66666667
1201.8,-3.142893229,-0.000192237,16.66666667
1201.9,-3.142167852,0.003644998,16.66666667
1202,-3.141189643,0.004913143,16.66666667
1202.1,-3.141129687,0.000299694,16.66666667
1202.2,-3.142086968,-0.004761613,16.66666667
1202.3,-3.142707183,-0.003090969,16.66666667
1202.4,-3.141869348,0.004192435,16.66666667
1202.5,-3.141929801,-0.000301759,16.66666667
1202.6,-3.14273175,-0.004002989,16.66666667
1202.7,-3.141979028,0.003774477,16.66666667
1202.8,-3.141269195,0.003555608,16.66666667
1202.9,-3.142036312,-0.003824539,16.66666667
1203,-3.141941656,0.000471906,16.66666667
1203.1,-3.141918941,0.000113833,16.66666667
1203.2,-3.142197332,-0.001401781,16.66666667
1203.3,-3.142119291,0.000392426,16.66666667
1203.4,-3.142312014,-0.000962464,16.66666667
1203.5,-3.142250016,0.000307974,16.66666667
1203.6,-3.142176357,0.000366452,16.66666667
1203.7,-3.1424999,-0.00161779,16.66666667
1203.8,-3.141221163,0.006400706,16.66666667
1203.9,-3.141115402,0.000529417,16.66666667
1204,-3.142542704,-0.007151046,16.66666667
1204.1,-3.143161344,-0.003091026,16.66666667
1204.2,-3.142382688,0.003885023,16.66666667
1204.3,-3.141389782,0.004962544,16.66666667
1204.4,-3.142002752,-0.003064951,16.66666667
1204.5,-3.142380277,-0.001893647,16.66666667
1204.6,-3.141156039,0.006156674,16.66666667
1204.7,-3.141734525,-0.002894046,16.66666667
1204.8,-3.142513554,-0.003877366,16.66666667
1204.9,-3.142319409,0.00096594,16.66666667
1205,-3.142097154,0.001109023,16.66666667
1205.1,-3.142521193,-0.002120797,16.66666667
1205.2,-3.142385755,0.000678544,16.66666667
1205.3,-3.141657058,0.003654884,16.66666667
1205.4,-3.141514889,0.000710051,16.66666667
1205.5,-3.142320111,-0.004012215,16.66666667
1205.6,-3.142453677,-0.000667528,16.66666667
1205.7,-3.142174449,0.001396484,16.66666667
1205.8,-3.142333874,-0.000798419,16.66666667
1205.9,-3.142397532,-0.000319906,16.66666667
1206,-3.142239769,0.000790701,16.66666667
1206.1,-3.141829813,0.00204395,16.66666667
1206.2,-3.14200563,-0.00087515,16.66666667
1206.3,-3.141871318,0.000669827,16.66666667
1206.4,-3.142517544,-0.003234298,16.66666667
1206.5,-3.14273609,-0.001094955,16.66666667
1206.6,-3.141852167,0.00442725,16.66666667
1206.7,-3.141985464,-0.000666134,16.66666667
1206.8,-3.141377807,0.003028679,16.66666667
1206.9,-3.1421422,-0.003816861,16.66666667
1207,-3.142811614,-0.003346779,16.66666667
1207.1,-3.142495077,0.001582888,16.66666667
1207.2,-3.142240989,0.001275959,16.66666667
1207.3,-3.142884891,-0.003234941,16.66666667
1207.4,-3.142080759,0.004017112,16.66666667
1207.5,-3.141501669,0.002885347,16.66666667
1207.6,-3.142317876,-0.004070098,16.66666667
1207.7,-3.142212366,0.00052761,16.66666667
1207.8,-3.142191321,0.000105524,16.66666667
1207.9,-3.141551668,0.003207921,16.66666667
1208,-3.142724165,-0.00585669,16.66666667
1208.1,-3.142979592,-0.001270394,16.66666667
1208.2,-3.141845013,0.005656437,16.66666667
1208.3,-3.141433764,0.002059997,16.66666667
1208.4,-3.142406093,-0.004871194,16.66666667
1208.5,-3.142683789,-0.001391448,16.66666667
1208.6,-3.142018694,0.003336354,16.66666667
1208.7,-3.141860702,0.00078925,16.66666667
1208.8,-3.142396591,-0.002668185,16.66666667
1208.9,-3.1429721,-0.002870973,16.66666667
1209,-3.142351397,0.003109265,16.66666667
1209.1,-3.141710296,0.003215347,16.66666667
1209.2,-3.142440748,-0.003655565,16.66666667
1209.3,-3.142363829,0.000384155,16.66666667
1209.4,-3.142423429,-0.000296646,16.66666667
1209.5,-3.142820544,-0.001980401,16.66666667
1209.6,-3.141927344,0.004477633,16.66666667
1209.7,-3.142583448,-0.003283389,16.66666667
1209.8,-3.141886146,0.003487864,16.66666667
1209.9,-3.141159794,0.003641707,16.66666667
1210,-3.142921183,-0.008809816,16.66666667
1210.1,-3.142739942,0.000903397,16.66666667
1210.2,-3.141619207,0.005589503,16.66666667
1210.3,-3.143024167,-0.007031905,16.66666667
1210.4,-3.143065887,-0.000209406,16.66666667
1210.5,-3.142329644,0.003696636,16.66666667
1210.6,-3.142162488,0.000835829,16.66666667
1210.7,-3.142074622,0.000436545,16.66666667
1210.8,-3.14200905,0.000326249,16.66666667
1210.9,-3.142608936,-0.003004324,16.66666667
1211,-3.142163094,0.002233861,16.66666667
1211.1,-3.14301142,-0.004246779,16.66666667
1211.2,-3.142871894,0.000699806,16.66666667
1211.3,-3.142008639,0.004319432,16.66666667
1211.4,-3.142415309,-0.002026837,16.66666667
1211.5,-3.141762207,0.003254377,16.66666667
1211.6,-3.141490486,0.001358409,16.66666667
1211.7,-3.142225384,-0.003691816,16.66666667
1211.8,-3.14301875,-0.003986254,16.66666667
1211.9,-3.142450767,0.002842227,16.66666667
1212,-3.142207568,0.001209529,16.66666667
1212.1,-3.142363046,-0.000772047,16.66666667
1212.2,-3.14280659,-0.002216743,16.66666667
1212.3,-3.142462822,0.001722405,16.66666667
1212.4,-3.142210514,0.001262671,16.66666667
1212.5,-3.142892216,-0.003419303,16.66666667
1212.6,-3.142849783,0.000212671,16.66666667
1212.7,-3.14243505,0.002070708,16.66666667
1212.8,-3.142119333,0.001574994,16.66666667
1212.9,-3.142092364,0.000134733,16.66666667
1213,-3.142413819,-0.001614255,16.66666667
1213.1,-3.142380326,0.000168674,16.66666667
1213.2,-3.142279474,0.00050467,16.66666667
1213.3,-3.142174329,0.000521792,16.66666667
1213.4,-3.142419926,-0.001217729,16.66666667
1213.5,-3.142680304,-0.001301944,16.66666667
1213.6,-3.142449107,0.001162483,16.66666667
1213.7,-3.142598899,-0.000751042,16.66666667
1213.8,-3.142506023,0.000464622,16.66666667
1213.9,-3.142813134,-0.001533476,16.66666667
1214,-3.1422757,0.002681312,16.66666667
1214.1,-3.141751395,0.002621157,16.66666667
1214.2,-3.142508235,-0.003785141,16.66666667
1214.3,-3.143072513,-0.002828825,16.66666667
1214.4,-3.142691945,0.001913404,16.66666667
1214.5,-3.142656217,0.000178815,16.66666667
1214.6,-3.142596338,0.000297506,16.66666667
1214.7,-3.142379158,0.001076523,16.66666667
1214.8,-3.142343309,0.00017883,16.66666667
1214.9,-3.142374615,-0.000157329,16.66666667
1215,-3.142846689,-0.002372245,16.66666667
1215.1,-3.142534533,0.001564011,16.66666667
1215.2,-3.142559138,-0.000122837,16.66666667
1215.3,-3.142807862,-0.001239488,16.66666667
1215.4,-3.142644421,0.000816752,16.66666667
1215.5,-3.142035085,0.00304746,16.66666667
1215.6,-3.142224872,-0.00094975,16.66666667
1215.7,-3.142689447,-0.002334076,16.66666667
1215.8,-3.142421195,0.001345646,16.66666667
1215.9,-3.142649994,-0.001140217,16.66666667
1216,-3.1431404,-0.002435781,16.66666667
1216.1,-3.141884879,0.006263135,16.66666667
1216.2,-3.14213434,-0.001251021,16.66666667
1216.3,-3.143240059,-0.005541143,16.66666667
1216.4,-3.142948783,0.001459174,16.66666667
1216.5,-3.14256835,0.001901989,16.66666667
1216.6,-3.142503101,0.000325128,16.66666667
1216.7,-3.142790573,-0.001434749,16.66666667
1216.8,-3.142540349,0.00125091,16.66666667
1216.9,-3.142672781,-0.000662214,16.66666667
1217,-3.142775513,-0.000515759,16.66666667
1217.1,-3.142647057,0.00064563,16.66666667
1217.2,-3.142418569,0.001141709,16.66666667
1217.3,-3.142874686,-0.002269009,16.66666667
1217.4,-3.142481787,0.001956129,16.66666667
1217.5,-3.142164077,0.001588644,16.66666667
1217.6,-3.143103611,-0.004707376,16.66666667
1217.7,-3.142696322,0.002040368,16.66666667
1217.8,-3.141842799,0.00427127,16.66666667
1217.9,-3.142066139,-0.001113381,16.66666667
1218,-3.143272697,-0.006016584,16.66666667
1218.1,-3.14296695,0.001531632,16.66666667
1218.2,-3.142538701,0.002146001,16.66666667
1218.3,-3.142581912,-0.000216504,16.66666667
1218.4,-3.142461382,0.000604499,16.66666667
1218.5,-3.142495898,-0.000172466,16.66666667
1218.6,-3.14256846,-0.000361005,16.66666667
1218.7,-3.143132772,-0.002807693,16.66666667
1218.8,-3.14280832,0.001622575,16.66666667
1218.9,-3.142800739,3.81E-05,16.66666667
1219,-3.142916122,-0.000578012,16.66666667
1219.1,-3.142693329,0.001112982,16.66666667
1219.2,-3.142122631,0.002845114,16.66666667
1219.3,-3.142788799,-0.003320145,16.66666667
1219.4,-3.143392202,-0.0030207,16.66666667
1219.5,-3.142772766,0.00310578,16.66666667
1219.6,-3.142556152,0.00108482,16.66666667
1219.7,-3.142351567,0.00102557,16.66666667
1219.8,-3.142493828,-0.000711841,16.66666667
1219.9,-3.143052068,-0.00278141,16.66666667
1220,-3.142858088,0.000965626,16.66666667
1220.1,-3.142657886,0.001001231,16.66666667
1220.2,-3.142628564,0.000147349,16.66666667
1220.3,-3.142252431,0.001885563,16.66666667
1220.4,-3.141947139,0.001523532,16.66666667
1220.5,-3.142847224,-0.004484842,16.66666667
1220.6,-3.142931857,-0.00042211,16.66666667
1220.7,-3.143086975,-0.000776745,16.66666667
1220.8,-3.142562467,0.002630591,16.66666667
1220.9,-3.142690086,-0.000639001,16.66666667
1221,-3.142558474,0.000658851,16.66666667
1221.1,-3.142024641,0.002670915,16.66666667
1221.2,-3.143461183,-0.007166139,16.66666667
1221.3,-3.143807237,-0.001723616,16.66666667
1221.4,-3.142839566,0.004834658,16.66666667
1221.5,-3.142271175,0.002851277,16.66666667
1221.6,-3.142513833,-0.001216609,16.66666667
1221.7,-3.143285843,-0.003856775,16.66666667
1221.8,-3.142920973,0.001818373,16.66666667
1221.9,-3.142284407,0.003171638,16.66666667
1222,-3.142794124,-0.0025512,16.66666667
1222.1,-3.142499139,0.001481413,16.66666667
1222.2,-3.141950935,0.002746978,16.66666667
1222.3,-3.142366461,-0.002081022,16.66666667
1222.4,-3.143102419,-0.003681729,16.66666667
1222.5,-3.142659394,0.002211958,16.66666667
1222.6,-3.142578922,0.000401646,16.66666667
1222.7,-3.143068719,-0.002442007,16.66666667
1222.8,-3.142807912,0.001305483,16.66666667
1222.9,-3.142895893,-0.000441799,16.66666667
1223,-3.142744575,0.00075648,16.66666667
1223.1,-3.142808065,-0.000316207,16.66666667
1223.2,-3.142052657,0.003757914,16.66666667
1223.3,-3.142213893,-0.000806299,16.66666667
1223.4,-3.143306159,-0.005493022,16.66666667
1223.5,-3.143758836,-0.002270123,16.66666667
1223.6,-3.142997371,0.003808921,16.66666667
1223.7,-3.14213752,0.004294435,16.66666667
1223.8,-3.142630787,-0.002461108,16.66666667
1223.9,-3.143021955,-0.001954454,16.66666667
